imgid,userid,bbox_left,bbox_top,bbox_width,bbox_height
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,3,459,315,39,64
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,3,399,283,75,103
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,3,282,205,54,51
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,3,416,193,39,100
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,3,523,181,70,130
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,6,571,288,161,252
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,6,400,291,81,106
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,6,110,4,176,269
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,6,210,279,171,225
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,9,282,215,43,37
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,9,104,0,157,278
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,9,278,281,235,99
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,9,418,201,49,69
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,9,584,277,158,279
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,380,265,123,133
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,92,5,175,285
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,288,257,73,233
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,92,5,175,285
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,380,265,123,133
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,586,263,156,277
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,288,257,73,233
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,19,586,263,156,277
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,588,247,129,308
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,11,201,161,354
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,504,241,80,266
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,191,229,164,301
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,99,279,66,84
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,432,490,211,62
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,391,177,105,129
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,87,21,214,198
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,21,367,271,138,153
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,223,270,128,226
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,475,307,107,116
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,76,7,110,225
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,387,272,62,157
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,580,301,150,219
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,584,191,35,114
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,388,192,70,118
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,583,237,1,28
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,181,23,76,220
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,448,241,73,97
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,22,542,189,44,153
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,23,79,1,205,309
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,23,587,281,153,267
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,23,177,265,227,237
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,23,439,263,143,171
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,582,291,137,247
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,182,291,197,185
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,399,177,94,246
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,182,291,197,185
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,399,177,94,246
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,24,582,291,137,247
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,404,292,65,97
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,405,196,50,92
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,485,303,108,124
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,148,273,249,208
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,587,290,154,246
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,100,0,161,268
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,26,448,258,124,82
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,580,187,48,142
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,155,272,216,231
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,534,191,47,147
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,381,304,100,79
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,109,8,140,268
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,403,200,49,85
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,492,295,97,139
static/data/img/Las-Meninas-After-Velazquez-1957.JPG,28,591,287,151,249
static/data/img/La-Suppliante-1937.JPG,9,56,45,483,651
static/data/img/La-Suppliante-1937.JPG,10,41,35,493,447
static/data/img/La-Suppliante-1937.JPG,13,70,11,487,732
static/data/img/La-Suppliante-1937.JPG,14,46,14,495,723
static/data/img/La-Suppliante-1937.JPG,15,50,27,508,715
static/data/img/La-Suppliante-1937.JPG,16,28,17,521,693
static/data/img/La-Suppliante-1937.JPG,17,88,39,458,694
static/data/img/La-Suppliante-1937.JPG,18,22,11,535,729
static/data/img/La-Suppliante-1937.JPG,19,58,25,489,719
static/data/img/La-Suppliante-1937.JPG,21,39,5,518,738
static/data/img/La-Suppliante-1937.JPG,22,40,30,517,713
static/data/img/La-Suppliante-1937.JPG,23,37,31,521,693
static/data/img/Lee-Miller-1937.JPG,3,9,27,550,654
static/data/img/Lee-Miller-1937.JPG,6,22,23,517,599
static/data/img/Lee-Miller-1937.JPG,6,509,335,1,1
static/data/img/Lee-Miller-1937.JPG,9,44,35,483,647
static/data/img/Lee-Miller-1937.JPG,10,120,73,396,474
static/data/img/Lee-Miller-1937.JPG,21,80,150,479,322
static/data/img/Lee-Miller-1937.JPG,21,19,21,540,660
static/data/img/Lee-Miller-1937.JPG,22,7,27,526,653
static/data/img/Lee-Miller-1937.JPG,23,0,90,559,591
static/data/img/Lee-Miller-1937.JPG,24,83,62,438,460
static/data/img/Lee-Miller-1937.JPG,26,42,50,491,585
static/data/img/Lee-Miller-1937.JPG,28,55,139,475,487
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,3,149,57,154,553
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,3,9,18,210,645
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,3,341,239,281,401
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,3,416,15,207,327
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,3,249,24,165,545
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,14,424,17,178,225
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,14,14,23,167,626
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,14,150,61,139,562
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,14,237,22,155,532
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,14,336,215,280,407
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,15,22,42,226,621
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,15,396,26,227,310
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,15,384,247,239,396
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,15,260,41,124,554
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,15,150,90,189,573
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,16,244,41,123,545
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,16,412,25,207,369
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,16,24,27,141,601
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,16,132,57,155,543
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,16,332,247,271,381
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,17,165,61,121,602
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,17,26,84,141,573
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,17,355,263,263,355
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,17,448,37,175,306
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,17,262,52,90,502
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,18,123,104,171,471
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,18,0,59,217,588
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,18,413,28,210,323
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,18,326,253,296,385
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,18,227,2,184,506
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,19,152,95,155,497
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,19,22,69,147,553
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,19,424,15,200,305
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,19,242,37,135,441
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,19,384,253,223,347
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,21,388,10,235,324
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,21,379,211,244,441
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,21,138,23,125,608
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,21,254,1,117,606
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,21,44,38,131,625
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,22,141,70,163,593
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,22,25,31,198,632
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,22,424,16,199,418
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,22,341,234,282,389
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,22,245,12,156,584
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,23,149,76,161,537
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,23,4,9,230,654
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,23,405,39,218,344
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,23,384,235,239,362
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,23,244,13,194,544
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,24,56,95,540,481
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,26,247,31,141,574
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,26,370,231,241,405
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,26,29,71,167,589
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,26,407,21,213,409
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,26,164,91,131,550
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,28,154,70,136,549
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,28,26,83,202,581
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,28,396,32,227,331
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,28,355,230,265,395
static/data/img/Les-Demoiselles-dAvignon-1907.JPG,28,236,34,140,543
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,3,421,48,214,482
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,3,102,58,256,449
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,3,11,23,159,378
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,6,92,52,282,467
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,6,408,50,241,471
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,16,306,117,177,249
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,16,412,39,247,529
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,16,114,73,261,415
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,16,12,23,197,373
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,297,129,176,169
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,415,19,239,512
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,14,12,132,410
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,312,136,166,187
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,32,34,116,380
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,144,54,206,454
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,121,52,198,490
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,17,432,30,190,507
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,18,1,14,144,389
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,18,411,25,237,529
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,18,57,31,279,444
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,19,424,47,129,175
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,19,108,67,245,427
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,19,48,27,95,167
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,19,376,217,287,311
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,21,15,398,377,178
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,21,164,29,125,459
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,21,307,66,242,310
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,21,398,37,265,475
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,21,27,19,122,316
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,22,10,37,181,373
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,22,55,73,324,452
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,22,423,24,219,507
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,23,116,67,260,450
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,23,11,25,159,387
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,24,431,41,160,313
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,24,44,34,144,221
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,24,146,73,179,254
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,26,140,79,165,411
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,26,366,32,250,369
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,26,9,35,176,380
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,28,46,53,337,462
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,28,427,41,205,476
static/data/img/Luncheon-on-the-Grass-After-Manet-1961.JPG,28,22,28,172,332
static/data/img/Lunch-on-the-Grass.JPG,3,325,195,347,354
static/data/img/Lunch-on-the-Grass.JPG,3,204,150,141,190
static/data/img/Lunch-on-the-Grass.JPG,3,304,102,177,181
static/data/img/Lunch-on-the-Grass.JPG,3,46,94,324,448
static/data/img/Lunch-on-the-Grass.JPG,13,79,88,253,485
static/data/img/Lunch-on-the-Grass.JPG,13,422,189,273,331
static/data/img/Lunch-on-the-Grass.JPG,13,302,88,95,130
static/data/img/Lunch-on-the-Grass.JPG,13,208,150,142,370
static/data/img/Lunch-on-the-Grass.JPG,14,420,173,244,371
static/data/img/Lunch-on-the-Grass.JPG,14,294,73,196,205
static/data/img/Lunch-on-the-Grass.JPG,14,77,86,269,432
static/data/img/Lunch-on-the-Grass.JPG,15,296,77,199,209
static/data/img/Lunch-on-the-Grass.JPG,15,342,182,329,360
static/data/img/Lunch-on-the-Grass.JPG,15,44,85,347,442
static/data/img/Lunch-on-the-Grass.JPG,15,180,121,208,322
static/data/img/Lunch-on-the-Grass.JPG,16,360,203,293,357
static/data/img/Lunch-on-the-Grass.JPG,16,288,81,201,215
static/data/img/Lunch-on-the-Grass.JPG,16,54,97,299,447
static/data/img/Lunch-on-the-Grass.JPG,17,282,103,194,190
static/data/img/Lunch-on-the-Grass.JPG,17,60,148,290,389
static/data/img/Lunch-on-the-Grass.JPG,17,375,188,261,353
static/data/img/Lunch-on-the-Grass.JPG,18,188,139,155,364
static/data/img/Lunch-on-the-Grass.JPG,18,372,172,323,394
static/data/img/Lunch-on-the-Grass.JPG,18,330,116,201,163
static/data/img/Lunch-on-the-Grass.JPG,18,0,76,394,403
static/data/img/Lunch-on-the-Grass.JPG,19,384,195,265,307
static/data/img/Lunch-on-the-Grass.JPG,19,196,137,167,373
static/data/img/Lunch-on-the-Grass.JPG,19,288,47,169,247
static/data/img/Lunch-on-the-Grass.JPG,19,46,119,281,431
static/data/img/Lunch-on-the-Grass.JPG,21,66,71,294,412
static/data/img/Lunch-on-the-Grass.JPG,21,214,126,151,392
static/data/img/Lunch-on-the-Grass.JPG,21,460,137,231,395
static/data/img/Lunch-on-the-Grass.JPG,21,318,66,169,236
static/data/img/Lunch-on-the-Grass.JPG,22,83,147,289,342
static/data/img/Lunch-on-the-Grass.JPG,22,297,65,173,220
static/data/img/Lunch-on-the-Grass.JPG,22,388,179,263,359
static/data/img/Lunch-on-the-Grass.JPG,23,37,103,325,391
static/data/img/Lunch-on-the-Grass.JPG,23,317,195,341,345
static/data/img/Lunch-on-the-Grass.JPG,23,287,93,185,191
static/data/img/Lunch-on-the-Grass.JPG,24,495,161,165,243
static/data/img/Lunch-on-the-Grass.JPG,24,84,90,373,329
static/data/img/Lunch-on-the-Grass.JPG,26,90,87,248,416
static/data/img/Lunch-on-the-Grass.JPG,26,430,215,245,333
static/data/img/Lunch-on-the-Grass.JPG,26,309,83,172,196
static/data/img/Lunch-on-the-Grass.JPG,28,321,178,362,372
static/data/img/Lunch-on-the-Grass.JPG,28,298,80,178,213
static/data/img/Lunch-on-the-Grass.JPG,28,199,163,145,185
static/data/img/Lunch-on-the-Grass.JPG,28,44,89,323,471
static/data/img/Man-with-Arms-Crossed-1909.JPG,6,23,55,452,660
static/data/img/Man-with-Arms-Crossed-1909.JPG,9,67,68,393,640
static/data/img/Man-with-Arms-Crossed-1909.JPG,10,47,91,271,597
static/data/img/Man-with-Arms-Crossed-1909.JPG,10,165,67,339,635
static/data/img/Man-with-Arms-Crossed-1909.JPG,22,70,67,396,648
static/data/img/Man-with-Arms-Crossed-1909.JPG,23,57,67,441,649
static/data/img/Man-with-Arms-Crossed-1909.JPG,24,108,85,285,433
static/data/img/Man-with-Arms-Crossed-1909.JPG,26,24,52,465,663
static/data/img/Man-with-Arms-Crossed-1909.JPG,28,86,55,384,660
static/data/img/Marie-Therese-Walter-2-1937.JPG,3,16,38,543,710
static/data/img/Marie-Therese-Walter-2-1937.JPG,6,58,70,501,678
static/data/img/Marie-Therese-Walter-2-1937.JPG,9,76,49,465,699
static/data/img/Marie-Therese-Walter-2-1937.JPG,19,58,47,441,701
static/data/img/Marie-Therese-Walter-2-1937.JPG,19,58,47,441,701
static/data/img/Marie-Therese-Walter-2-1937.JPG,21,107,13,408,735
static/data/img/Marie-Therese-Walter-2-1937.JPG,22,50,51,509,697
static/data/img/Marie-Therese-Walter-2-1937.JPG,23,51,61,495,687
static/data/img/Marie-Therese-Walter-2-1937.JPG,24,134,90,374,485
static/data/img/Marie-Therese-Walter-2-1937.JPG,26,90,62,437,677
static/data/img/Marie-Therese-Walter-2-1937.JPG,28,83,59,416,689
static/data/img/Marie-Therese-Walter-3-1937.JPG,3,78,36,455,712
static/data/img/Marie-Therese-Walter-3-1937.JPG,6,78,76,461,672
static/data/img/Marie-Therese-Walter-3-1937.JPG,9,94,63,462,685
static/data/img/Marie-Therese-Walter-3-1937.JPG,9,94,63,462,685
static/data/img/Marie-Therese-Walter-3-1937.JPG,19,86,43,461,705
static/data/img/Marie-Therese-Walter-3-1937.JPG,21,98,21,426,727
static/data/img/Marie-Therese-Walter-3-1937.JPG,22,53,59,482,681
static/data/img/Marie-Therese-Walter-3-1937.JPG,23,73,133,457,609
static/data/img/Marie-Therese-Walter-3-1937.JPG,24,150,113,317,584
static/data/img/Marie-Therese-Walter-3-1937.JPG,26,63,64,464,684
static/data/img/Marie-Therese-Walter-3-1937.JPG,28,92,44,428,704
static/data/img/Marie-Therese-Walter-4-1937.JPG,3,10,28,587,633
static/data/img/Marie-Therese-Walter-4-1937.JPG,6,45,39,552,611
static/data/img/Marie-Therese-Walter-4-1937.JPG,18,33,26,550,635
static/data/img/Marie-Therese-Walter-4-1937.JPG,19,174,45,359,617
static/data/img/Marie-Therese-Walter-4-1937.JPG,21,76,18,521,643
static/data/img/Marie-Therese-Walter-4-1937.JPG,22,117,56,426,594
static/data/img/Marie-Therese-Walter-4-1937.JPG,23,39,83,545,571
static/data/img/Marie-Therese-Walter-4-1937.JPG,24,188,66,309,432
static/data/img/Marie-Therese-Walter-4-1937.JPG,26,83,35,464,621
static/data/img/Marie-Therese-Walter-4-1937.JPG,28,101,29,464,624
static/data/img/Marie-Therese-Walter-5-1937.JPG,9,154,23,363,677
static/data/img/Marie-Therese-Walter-5-1937.JPG,10,145,59,335,535
static/data/img/Marie-Therese-Walter-5-1937.JPG,13,110,29,406,671
static/data/img/Marie-Therese-Walter-5-1937.JPG,14,133,41,351,626
static/data/img/Marie-Therese-Walter-5-1937.JPG,15,70,6,473,694
static/data/img/Marie-Therese-Walter-5-1937.JPG,16,70,35,451,665
static/data/img/Marie-Therese-Walter-5-1937.JPG,17,207,72,256,628
static/data/img/Marie-Therese-Walter-5-1937.JPG,18,37,10,485,690
static/data/img/Marie-Therese-Walter-5-1937.JPG,28,92,26,443,672
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,3,37,17,501,684
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,3,284,136,238,422
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,6,302,137,216,375
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,6,62,16,470,679
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,18,31,11,518,689
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,18,288,134,208,531
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,19,346,141,171,226
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,19,112,11,415,688
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,21,70,37,374,658
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,21,270,95,281,448
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,22,77,5,446,654
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,22,329,148,181,304
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,23,57,15,498,681
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,23,286,140,240,409
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,24,151,37,332,613
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,26,104,34,385,622
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,26,301,130,215,393
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,28,334,143,190,222
static/data/img/Maya-Picassos-Daughter-with-a-Doll-1938.JPG,28,94,10,432,649
static/data/img/Maya-with-a-Doll-1938.JPG,3,184,288,392,264
static/data/img/Maya-with-a-Doll-1938.JPG,3,39,39,532,675
static/data/img/Maya-with-a-Doll-1938.JPG,6,42,49,530,673
static/data/img/Maya-with-a-Doll-1938.JPG,6,185,322,341,229
static/data/img/Maya-with-a-Doll-1938.JPG,9,116,69,317,647
static/data/img/Maya-with-a-Doll-1938.JPG,9,192,323,397,409
static/data/img/Maya-with-a-Doll-1938.JPG,10,89,89,509,637
static/data/img/Maya-with-a-Doll-1938.JPG,10,367,291,169,241
static/data/img/Maya-with-a-Doll-1938.JPG,21,119,271,424,307
static/data/img/Maya-with-a-Doll-1938.JPG,21,87,37,321,666
static/data/img/Maya-with-a-Doll-1938.JPG,22,204,322,340,227
static/data/img/Maya-with-a-Doll-1938.JPG,22,31,58,537,659
static/data/img/Maya-with-a-Doll-1938.JPG,23,171,317,347,241
static/data/img/Maya-with-a-Doll-1938.JPG,23,75,55,491,653
static/data/img/Maya-with-a-Doll-1938.JPG,24,146,79,377,476
static/data/img/Maya-with-a-Doll-1938.JPG,26,123,71,414,618
static/data/img/Maya-with-a-Doll-1938.JPG,26,179,361,337,159
static/data/img/Maya-with-a-Doll-1938.JPG,28,83,80,479,635
static/data/img/Maya-with-a-Doll-1938.JPG,28,196,301,346,237
static/data/img/Monolithic-Nude-1958.JPG,6,7,19,378,947
static/data/img/Monolithic-Nude-1958.JPG,9,1,37,384,929
static/data/img/Monolithic-Nude-1958.JPG,10,27,57,345,897
static/data/img/Monolithic-Nude-1958.JPG,13,25,47,338,912
static/data/img/Monolithic-Nude-1958.JPG,23,7,45,379,921
static/data/img/Monolithic-Nude-1958.JPG,24,39,68,346,755
static/data/img/Monolithic-Nude-1958.JPG,26,22,63,352,830
static/data/img/Monolithic-Nude-1958.JPG,28,8,34,371,931
static/data/img/Night-Fishing-at-Antibes-1939.JPG,3,203,107,356,256
static/data/img/Night-Fishing-at-Antibes-1939.JPG,3,664,6,144,423
static/data/img/Night-Fishing-at-Antibes-1939.JPG,3,578,6,122,414
static/data/img/Night-Fishing-at-Antibes-1939.JPG,3,108,192,196,232
static/data/img/Night-Fishing-at-Antibes-1939.JPG,6,104,195,181,241
static/data/img/Night-Fishing-at-Antibes-1939.JPG,6,645,14,180,414
static/data/img/Night-Fishing-at-Antibes-1939.JPG,6,569,18,127,377
static/data/img/Night-Fishing-at-Antibes-1939.JPG,6,207,133,329,217
static/data/img/Night-Fishing-at-Antibes-1939.JPG,16,112,253,177,139
static/data/img/Night-Fishing-at-Antibes-1939.JPG,16,652,3,147,439
static/data/img/Night-Fishing-at-Antibes-1939.JPG,16,554,19,133,429
static/data/img/Night-Fishing-at-Antibes-1939.JPG,16,182,99,333,263
static/data/img/Night-Fishing-at-Antibes-1939.JPG,17,581,3,106,407
static/data/img/Night-Fishing-at-Antibes-1939.JPG,17,691,18,135,412
static/data/img/Night-Fishing-at-Antibes-1939.JPG,17,198,119,364,253
static/data/img/Night-Fishing-at-Antibes-1939.JPG,18,701,8,103,410
static/data/img/Night-Fishing-at-Antibes-1939.JPG,18,194,83,338,277
static/data/img/Night-Fishing-at-Antibes-1939.JPG,18,76,220,237,222
static/data/img/Night-Fishing-at-Antibes-1939.JPG,18,528,4,174,415
static/data/img/Night-Fishing-at-Antibes-1939.JPG,19,120,215,174,201
static/data/img/Night-Fishing-at-Antibes-1939.JPG,19,676,13,133,391
static/data/img/Night-Fishing-at-Antibes-1939.JPG,19,585,21,108,377
static/data/img/Night-Fishing-at-Antibes-1939.JPG,19,184,101,341,225
static/data/img/Night-Fishing-at-Antibes-1939.JPG,21,111,62,428,368
static/data/img/Night-Fishing-at-Antibes-1939.JPG,21,0,27,101,460
static/data/img/Night-Fishing-at-Antibes-1939.JPG,21,54,395,210,72
static/data/img/Night-Fishing-at-Antibes-1939.JPG,21,643,19,156,432
static/data/img/Night-Fishing-at-Antibes-1939.JPG,21,559,7,116,407
static/data/img/Night-Fishing-at-Antibes-1939.JPG,22,569,8,79,90
static/data/img/Night-Fishing-at-Antibes-1939.JPG,22,104,212,181,216
